Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Series A - Tourlane,https://www.crunchbase.com/funding_round/tourlane-series-a--2930c1c6,Tourlane,https://www.crunchbase.com/organization/tourlane,Series A,"Berlin, Berlin, Germany, Europe",8500000,USD,8500000,2018-03-23,Early Stage Venture,,,,Yes,Tourlane is a tour planning and booking platform that helps travelers research and buy multi-day tours online.,"Internet, Leisure, Reservations, Tourism, Travel",,https://www.tourlane.com,$1M to $10M,127386310,USD,127386310,Late Stage Venture,6,"HV Capital, Spark Capital",5,4,"DN Capital, Fritz Demopoulos, HV Capital, NFQ Capital, Spark Capital","564,916"
Pre Seed Round - Tracks,https://www.crunchbase.com/funding_round/tracks-fa20-pre-seed--cabfd356,Tracks,https://www.crunchbase.com/organization/tracks-fa20,Pre-Seed,"Berlin, Berlin, Germany, Europe",363000,EUR,446578,2018-03-29,Seed,,,,Yes,"We pioneer the road freight industry’s transformation towards greater efficiency, supply chain transparency and environmental sustainability","Analytics, Artificial Intelligence (AI), Freight Service, Information Technology, Logistics, Software, Supply Chain Management, Transportation",,http://tracks.eco,$1M to $10M,1894000,EUR,2250651,M&A,3,Future Energy Ventures,1,,Future Energy Ventures,"254,200"
Seed Round - Trade Republic,https://www.crunchbase.com/funding_round/trade-republic-seed--ad5041f1,Trade Republic,https://www.crunchbase.com/organization/trade-republic,Seed,"Berlin, Berlin, Germany, Europe",8500000,USD,8500000,2018-04-18,Seed,,,,Yes,"Trade Republic helps Europeans for wealth creation through easy, secure, and free access to financial markets.","Cryptocurrency, Finance, Financial Services, FinTech, Trading Platform",,https://traderepublic.com,$100M to $500M,1263503683,USD,1263503683,Late Stage Venture,5,,,,,"661,493"
Venture Round - Treasury Intelligence Solutions,https://www.crunchbase.com/funding_round/treasury-intelligence-solutions-series-unknown--897b1dd7,Treasury Intelligence Solutions,https://www.crunchbase.com/organization/treasury-intelligence-solutions,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2018-12-24,,,,,Yes,"Treasury Intelligence Solutions is a cloud-based software for payments, cashflow, liquidity, and financial services.","Big Data, Business Intelligence, Cloud Computing, Cloud Management, Cloud Security, Enterprise Software, Information Technology, Payments, SaaS, Software",,http://www.tispayments.com,$10M to $50M,94595660,USD,94595660,M&A,7,,1,,Vintage Investment Partners,"388,027"
Seed Round - Trueken,https://www.crunchbase.com/funding_round/trueken-seed--ec791203,Trueken,https://www.crunchbase.com/organization/trueken,Seed,"Berlin, Berlin, Germany, Europe",,,,2018-04-26,Seed,,,,Yes,Trueken provides an automated solution for decentralized energy projects in residential buildings in cities.,"Energy, Renewable Energy",,https://trueken.de,,,,,Seed,1,Agile Accelerator,1,,Agile Accelerator,"360,366"
Series A - Twenty Billion Neurons,https://www.crunchbase.com/funding_round/twenty-billion-neurons-gmbh-2-series-a--f72c2c20,Twenty Billion Neurons,https://www.crunchbase.com/organization/twenty-billion-neurons-gmbh-2,Series A,"Berlin, Berlin, Germany, Europe",10000000,USD,10000000,2018-09-26,Early Stage Venture,,,,Yes,Twenty Billion Neurons is a common sense A.I. company that builds intelligent avatars that can see and interact with you in a humanlike way.,"Artificial Intelligence (AI), Computer Vision, Enterprise Software, Human Computer Interaction, Machine Learning, Robotics",,https://20bn.com,$1M to $10M,12500000,USD,12500000,M&A,2,M12 - Microsoft's Venture Fund,4,,"coparion, Creative Edge Ventures, M12 - Microsoft's Venture Fund, MFV Partners","316,051"
Series B - uberall,https://www.crunchbase.com/funding_round/uberall-series-b--2f976e85,uberall,https://www.crunchbase.com/organization/uberall,Series B,"Berlin, Berlin, Germany, Europe",25000000,USD,25000000,2018-02-01,Early Stage Venture,,,,Yes,"Uberall powers sales through location data, using the innovative location marketing cloud.","Information Technology, Location Based Services, Marketing",,http://uberall.com,$1M to $10M,170800000,USD,170800000,Private Equity,8,HPE Growth,3,3,"HPE Growth, Project A Ventures, United Internet Ventures","653,502"
Series B - uberall,https://www.crunchbase.com/funding_round/uberall-series-b--76c6df77,uberall,https://www.crunchbase.com/organization/uberall,Series B,"Berlin, Berlin, Germany, Europe",25000000,USD,25000000,2018-09-06,Early Stage Venture,,,,Yes,"Uberall powers sales through location data, using the innovative location marketing cloud.","Information Technology, Location Based Services, Marketing",,http://uberall.com,$1M to $10M,170800000,USD,170800000,Private Equity,8,HPE Growth,3,3,"HPE Growth, Project A Ventures, United Internet Ventures","658,798"
Seed Round - Ucandoo,https://www.crunchbase.com/funding_round/ucandoo-seed--aae8e801,Ucandoo,https://www.crunchbase.com/organization/ucandoo,Seed,"Berlin, Berlin, Germany, Europe",,,,2018-12-21,Seed,,,,Yes,Ucandoo provides e-commerce solutions for car parts and accessories.,"Automotive, E-Commerce, Information Technology, Transportation",,https://www.ucandoo.de/,,,,,Seed,1,bm-t beteiligungsmanagement thuringen,1,,bm-t beteiligungsmanagement thuringen,"607,524"
Seed Round - Ultimate,https://www.crunchbase.com/funding_round/ultimate-ai-seed--8e411f37,Ultimate,https://www.crunchbase.com/organization/ultimate-ai,Seed,"Berlin, Berlin, Germany, Europe",1300000,USD,1300000,2018-09-18,Seed,,,,Yes,Ultimate is a virtual agent platform that offers customer service automation.,"Artificial Intelligence (AI), Chatbot, Information Technology, SaaS, Small and Medium Businesses",,https://www.ultimate.ai/,$10M to $50M,27400545,USD,27400545,M&A,7,"HV Capital, Maki.vc",2,1,"HV Capital, Maki.vc","325,407"
Seed Round - Unicorn Workspaces,https://www.crunchbase.com/funding_round/unicorn-berlin-seed--bd169fa5,Unicorn Workspaces,https://www.crunchbase.com/organization/unicorn-berlin,Seed,"Berlin, Berlin, Germany, Europe",,,,2018-08-01,Seed,,,,Yes,Unicorn offers work solutions for teams of all sizes with flexible terms and independent of high market rental prices.,"Commercial Real Estate, Coworking, Office Administration",,http://unicorn.de,$1M to $10M,7000000,USD,7000000,,2,,6,,"Alexander Koelpin, Florian Heinemann, Jens Hilgers, Lukasz Gadowski, Masoud Kamali, Matthias Spiess","146,237"
Angel Round - Uniwhere,https://www.crunchbase.com/funding_round/uniwhere-angel--87932e49,Uniwhere,https://www.crunchbase.com/organization/uniwhere,Angel,"Berlin, Berlin, Germany, Europe",500000,EUR,582825,2018-05-25,Seed,,,,Yes,Help students stay on top of their college life,"Collaboration, Communities, Education, Email, Higher Education, Internet, Private Social Networking, Productivity Tools, Universities",,http://www.uniwhere.com/,$1M to $10M,720000,EUR,823067,M&A,4,,4,1,"Boost Heroes, Enrico Noseda, Rancilio Cube Sicaf, WestTech Ventures","648,974"
Series B - Unu motors,https://www.crunchbase.com/funding_round/unu-series-b--834c7223,Unu motors,https://www.crunchbase.com/organization/unu,Series B,"Berlin, Berlin, Germany, Europe",12000000,USD,12000000,2018-10-29,Early Stage Venture,,,,Yes,"Unu offers a battery-powered, smart electric scooter that enables individuals to commute through an urban environment.","Electric Vehicle, Hardware, Last Mile Transportation, Mobile, Transportation",,https://unumotors.com/,$1B to $10B,43282883,USD,43282883,Early Stage Venture,7,Ponooc,5,3,"Capnamic Ventures, IRIS, Michael Baum, NRW.BANK, Ponooc","303,352"
Grant - UPCUE,https://www.crunchbase.com/funding_round/botconnect-grant--3de6d6d9,UPCUE,https://www.crunchbase.com/organization/botconnect,Grant,"Berlin, Berlin, Germany, Europe",71429,EUR,87953,2018-04-01,,,,,No,UPCUE helps sales and service representatives individually to prepare and perform successful sales conversations.,"B2B, Enterprise Software, SaaS",,https://www.upcue.com,$1M to $10M,471429,EUR,535691,Seed,2,,1,,EASME,"527,773"
Series B - Urban Sports Club,https://www.crunchbase.com/funding_round/urban-sports-series-b--6b9cce3e,Urban Sports Club,https://www.crunchbase.com/organization/urban-sports,Series B,"Berlin, Berlin, Germany, Europe",,,,2018-10-24,Early Stage Venture,,,,Yes,Urban Sports offers a monthly flat rate for all kinds of sports activities in the city.,"Fitness, Lifestyle, Sports, Wellness",,https://urbansportsclub.com/,$1M to $10M,175000000,EUR,199639992,,6,Partech,3,1,"b2venture, Kai Hansen, Partech","345,070"
Pre Seed Round - Vantik,https://www.crunchbase.com/funding_round/brix-2-pre-seed--c545159c,Vantik,https://www.crunchbase.com/organization/brix-2,Pre-Seed,"Berlin, Berlin, Germany, Europe",850000,EUR,1040179,2018-04-24,Seed,,,,Yes,Vantik is the first mobile retirement account to boost your confidence in your financial future.,"Finance, Financial Exchanges, Financial Services, FinTech, Insurance, Life Insurance",,https://www.vantik.com,$1M to $10M,2250000,EUR,2626916,M&A,4,Atlantic Labs,3,,"Atlantic Labs, Maximilian Tayenthal, Seedcamp","468,317"
Seed Round - Vap,https://www.crunchbase.com/funding_round/vap-seed--7bb8b2b5,Vap,https://www.crunchbase.com/organization/vap,Seed,"Berlin, Berlin, Germany, Europe",,,,2018-01-05,Seed,,,,Yes,"Vap is life changing natural life nutrient enhancements. Healthy, tasty, beneficial to your body.",Health Care,,https://vapyourself.com/,,,,,Seed,1,M-VC Europe Ltd.,1,,M-VC Europe Ltd.,"450,821"
Seed Round - Vara,https://www.crunchbase.com/funding_round/vara-seed--709c85b7,Vara,https://www.crunchbase.com/organization/vara,Seed,"Berlin, Berlin, Germany, Europe",,,,2018-11-01,Seed,,,,Yes,Vara develops a breast cancer screening platform powered by AI.,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Machine Learning",,https://www.vara.ai/,$1B to $10B,22000000,EUR,24021097,,6,Merantix Capital,1,,Merantix Capital,"338,865"
Pre Seed Round - Vemgoo,https://www.crunchbase.com/funding_round/vemgoo-pre-seed--00f7fea5,Vemgoo,https://www.crunchbase.com/organization/vemgoo,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2018-12-21,Seed,,,,Yes,Vemgoo is a community-driven marketplace for Sport & Adventure Travel.,"Adventure Travel, E-Commerce, Marketplace, Outdoors, Travel, Travel Agency",,https://www.vemgoo.com,Less than $1M,,,,Seed,1,,,,,"477,188"
Seed Round - Verimi,https://www.crunchbase.com/funding_round/verimi-seed--e1e94488,Verimi,https://www.crunchbase.com/organization/verimi,Seed,"Berlin, Berlin, Germany, Europe",,,,2018-12-05,Seed,,,,Yes,"Verimi is focused on the convenient, safe and autonomous handling of identity and personal details online.","Apps, Information Technology",,https://verimi.de/,$10M to $50M,,,,Seed,1,,1,,Giesecke+Devrient Ventures,"473,342"
Seed Round - Vermietet.de,https://www.crunchbase.com/funding_round/vermietet-de-seed--2426ef2c,Vermietet.de,https://www.crunchbase.com/organization/vermietet-de,Seed,"Berlin, Berlin, Germany, Europe",4000000,EUR,4937357,2018-04-19,Seed,,,,Yes,Vermietet.de is the one-stop solution for private landlords and property managers.,"Internet, Real Estate, Rental Property, Social Entrepreneurship",,https://www.vermietet.de/,$1M to $10M,17000000,EUR,19360967,M&A,5,Berlin Technologie Holding,7,,"AXA Group AG, Axel Springer Digital Ventures, Berlin Technologie Holding, Commerzbank, Deutsche Bank, Felix Jahn, Kristofer Fichtner","631,382"
Seed Round - vetevo,https://www.crunchbase.com/funding_round/vetevo-seed--1927a345,vetevo,https://www.crunchbase.com/organization/vetevo,Seed,"Berlin, Berlin, Germany, Europe",,,,2018-08-23,Seed,,,,Yes,vetevo is the go-to-solution for everyday pet health. It builds integrated healthcare journeys along the lifecycle of next gen. pet parents.,"B2C, Consumer, E-Commerce, Health Care, Internet, Medical, Mobile, Personal Health, Veterinary, Wellness",,https://vetevo.com/,$1B to $10B,4000000,EUR,4449002,Seed,3,IBB Ventures,1,1,IBB Ventures,"365,614"
Seed Round - vetevo,https://www.crunchbase.com/funding_round/vetevo-seed--1fb3b9a1,vetevo,https://www.crunchbase.com/organization/vetevo,Seed,"Berlin, Berlin, Germany, Europe",,,,2018-03-01,Seed,,,,Yes,vetevo is the go-to-solution for everyday pet health. It builds integrated healthcare journeys along the lifecycle of next gen. pet parents.,"B2C, Consumer, E-Commerce, Health Care, Internet, Medical, Mobile, Personal Health, Veterinary, Wellness",,https://vetevo.com/,$1B to $10B,4000000,EUR,4449002,Seed,3,,1,,True Growth Capital,"489,483"
Series B - Vimcar,https://www.crunchbase.com/funding_round/vimcar-series-b--31794ff6,Vimcar,https://www.crunchbase.com/organization/vimcar,Series B,"Berlin, Berlin, Germany, Europe",13000000,USD,13000000,2018-12-18,Early Stage Venture,,,,Yes,Vimcar is a software startup that provides fleet management solutions for small and medium businesses.,"Automotive, Business Intelligence, Fleet Management, Software, Transportation",,https://www.vimcar.de/,$10M to $50M,18500000,USD,18500000,M&A,3,Acton Capital,4,3,"Acton Capital, Atlantic Labs, coparion, UVC Partners","532,634"
Series A - virtualQ,https://www.crunchbase.com/funding_round/virtualq-2-series-a--74b7a36d,virtualQ,https://www.crunchbase.com/organization/virtualq-2,Series A,"Berlin, Berlin, Germany, Europe",,,,2018-06-20,Early Stage Venture,,,,Yes,virtualQ eliminates waiting times in call centers and removes the conflict between excellent service and low costs.,"Apps, Business Information Systems, Call Center, Cloud Management, Internet, Mobile, Software, Virtual Assistant",,http://virtualq.io/en/,$1M to $10M,,,,Early Stage Venture,2,,3,,"CNB Capital, coparion, HTGF | High-Tech Gruenderfonds","652,590"
Seed Round - Visualix,https://www.crunchbase.com/funding_round/visualix-seed--311d25ab,Visualix,https://www.crunchbase.com/organization/visualix,Seed,"Berlin, Berlin, Germany, Europe",,,,2018-02-15,Seed,,,,Yes,"Visualix is a Berlin-based computer vision company, enabling augmented reality applications to reach mainstream adoption and scale","Augmented Reality, Computer Vision, Indoor Positioning, Mapping Services",,https://www.visualix.com/,$1M to $10M,,,,Seed,1,,1,,Future Energy Ventures,"473,730"
Series A - Volders,https://www.crunchbase.com/funding_round/volders-series-a--4677996a,Volders,https://www.crunchbase.com/organization/volders,Series A,"Berlin, Berlin, Germany, Europe",5000000,EUR,6181440,2018-04-10,Early Stage Venture,,,,Yes,Volders is a financial company that provides contracts and subscriptions.,"Contact Management, Financial Services, Internet, Legal",,http://www.volders.de,,9300000,EUR,11132701,Early Stage Venture,4,Reimann Investors,1,1,Reimann Investors,"472,614"
Seed Round - WARD,https://www.crunchbase.com/funding_round/ward-cb48-seed--372f3c4f,WARD,https://www.crunchbase.com/organization/ward-cb48,Seed,"Berlin, Berlin, Germany, Europe",600000,USD,600000,2018-05-18,Seed,,,,Yes,"WARD is a fantasy sport game, where fans can watch their favourite eSports matches and predict what will happen in real time.","eSports, Predictive Analytics, Real Time",,https://ward.world,,600000,USD,600000,Seed,3,,2,,"Impulse VC, Nuard Ventures","493,297"
Convertible Note - WARD,https://www.crunchbase.com/funding_round/ward-cb48-convertible-note--cbe9e869,WARD,https://www.crunchbase.com/organization/ward-cb48,Convertible Note,"Berlin, Berlin, Germany, Europe",,,,2018-08-02,,,,,No,"WARD is a fantasy sport game, where fans can watch their favourite eSports matches and predict what will happen in real time.","eSports, Predictive Analytics, Real Time",,https://ward.world,,600000,USD,600000,Seed,3,,1,,FunCubator,"518,379"
Series C - Watchmaster,https://www.crunchbase.com/funding_round/watchmaster-series-c--dd83e816,Watchmaster,https://www.crunchbase.com/organization/watchmaster,Series C,"Berlin, Berlin, Germany, Europe",9000000,EUR,10266296,2018-11-05,Late Stage Venture,,,,Yes,Watchmaster.com is a digital marketplace for buying and selling luxury watches.,"Consumer Goods, E-Commerce, Jewelry, Marketplace",,https://www.watchmaster.com/,$10M to $50M,54635926,USD,54635926,,9,,,,,"631,026"
Series A - Wellnow,https://www.crunchbase.com/funding_round/wellnow-series-a--486b3a82,Wellnow,https://www.crunchbase.com/organization/wellnow,Series A,"Berlin, Berlin, Germany, Europe",,,,2018-04-26,Early Stage Venture,,,,Yes,Wellnow brings relaxation and health to your office.,"Fitness, Health Care, Wellness",,http://www.wellnow.de/,$1M to $10M,1000000,EUR,1119069,M&A,4,TEV Ventures,1,,TEV Ventures,"526,567"
