Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Seed Round - Virail,https://www.crunchbase.com/funding_round/virail-seed--3b649c5a,Virail,https://www.crunchbase.com/organization/virail,Seed,"Berlin, Berlin, Germany, Europe",,,,2021-01-01,Seed,,,,Yes,Virail is a transportation search engine connecting a global audience with over 2000 travel providers.,"Information Technology, Internet, Transportation, Travel, Travel Accommodations",,https://www.virail.com,Less than $1M,500000,USD,500000,Seed,2,,1,,ICLUB VC,"44,089"
Pre Seed Round - Vitamin,https://www.crunchbase.com/funding_round/vitamin-8e92-pre-seed--4c7a90a3,Vitamin,https://www.crunchbase.com/organization/vitamin-8e92,Pre-Seed,"Berlin, Berlin, Germany, Europe",1700000,EUR,1979488,2021-10-22,Seed,,,,Yes,Vitamin is a startup which set out to enable a strong financial future for all women.,"Finance, Financial Services, Training, Wealth Management",,https://www.joinvitamin.com/en/,,2800000,EUR,3297409,Seed,2,"Cavalry Ventures, Nina Pütz",7,,"Cavalry Ventures, Joern Pelzer, Marcel Schneider, Nina Pütz, Saskia Gleitsmann, Segenia Capital, Vanessa Stützle","82,783"
Pre Seed Round - Vitamin,https://www.crunchbase.com/funding_round/vitamin-8e92-pre-seed--c1ca1f28,Vitamin,https://www.crunchbase.com/organization/vitamin-8e92,Pre-Seed,"Berlin, Berlin, Germany, Europe",1100000,EUR,1317921,2021-03-11,Seed,,,,Yes,Vitamin is a startup which set out to enable a strong financial future for all women.,"Finance, Financial Services, Training, Wealth Management",,https://www.joinvitamin.com/en/,,2800000,EUR,3297409,Seed,2,,1,,Cavalry Ventures,"549,380"
Series B - Vivid,https://www.crunchbase.com/funding_round/vivid-money-series-b--13c15e48,Vivid,https://www.crunchbase.com/organization/vivid-money,Series B,"Berlin, Berlin, Germany, Europe",60000000,EUR,72753729,2021-04-29,Early Stage Venture,300000000,EUR,363768643,Yes,"Vivid is a fintech that offers online banking, credit cards, mobile apps, cashback, cryptocurrencies, and financial services.","Credit Cards, Cryptocurrency, Financial Services, Mobile Apps",,https://vivid.money/en-eu/,$50M to $100M,175000000,EUR,204895003,Late Stage Venture,3,Greenoaks,2,1,"Greenoaks, Ribbit Capital","98,653"
Seed Round - VlyFoods,https://www.crunchbase.com/funding_round/vlyfoods-seed--65dc666d,VlyFoods,https://www.crunchbase.com/organization/vlyfoods,Seed,"Berlin, Berlin, Germany, Europe",,,,2021-04-05,Seed,,,,Yes,VlyFoods is a foodtech startup that produces delicious milk alternatives made from pea protein.,"Dairy, Nutrition, Plant-Based Foods",,https://www.vlyfoods.com,$1B to $10B,11064978,USD,11064978,Early Stage Venture,5,Global Founders Capital,2,,"Global Founders Capital, Rocket Internet","462,944"
Series A - VlyFoods,https://www.crunchbase.com/funding_round/vlyfoods-series-a--2f33bfb1,VlyFoods,https://www.crunchbase.com/organization/vlyfoods,Series A,"Berlin, Berlin, Germany, Europe",6100000,EUR,7457249,2021-05-20,Early Stage Venture,,,,Yes,VlyFoods is a foodtech startup that produces delicious milk alternatives made from pea protein.,"Dairy, Nutrition, Plant-Based Foods",,https://www.vlyfoods.com,$1B to $10B,11064978,USD,11064978,Early Stage Venture,5,Five Seasons Ventures,3,1,"Five Seasons Ventures, Global Founders Capital, Good Seed Ventures","606,923"
Pre Seed Round - Voiyal,https://www.crunchbase.com/funding_round/voiyal-pre-seed--794e0516,Voiyal,https://www.crunchbase.com/organization/voiyal,Pre-Seed,"Berlin, Berlin, Germany, Europe",250000,EUR,303000,2021-01-28,Seed,,,,Yes,intimate voice messages from your favorite creators,"Adult, Audio, Content Creators",,https://voiyal.com/,,250000,EUR,303000,Seed,1,,,,,"130,887"
Series A - Volders,https://www.crunchbase.com/funding_round/volders-series-a--398f0f45,Volders,https://www.crunchbase.com/organization/volders,Series A,"Berlin, Berlin, Germany, Europe",2500000,EUR,3038845,2021-01-01,Early Stage Venture,,,,Yes,Volders is a financial company that provides contracts and subscriptions.,"Contact Management, Financial Services, Internet, Legal",,http://www.volders.de,,9300000,EUR,11132701,Early Stage Venture,4,Reimann Investors,1,,Reimann Investors,"107,309"
Angel Round - Voxalyze,https://www.crunchbase.com/funding_round/voxalyze-angel--d956fd85,Voxalyze,https://www.crunchbase.com/organization/voxalyze,Angel,"Berlin, Berlin, Germany, Europe",200000,EUR,236830,2021-09-01,Seed,,,,Yes,The Data Platform for Digital Audio Publishers - Automating Data Gathering & Analytics to enable Growth.,Analytics,,https://voxalyze.com/,$1M to $10M,1400000,EUR,1499883,Seed,2,,,,,"157,689"
Pre Seed Round - WAKU Robotics,https://www.crunchbase.com/funding_round/waku-robotics-pre-seed--93388785,WAKU Robotics,https://www.crunchbase.com/organization/waku-robotics,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2021-06-29,Seed,,,,Yes,"The WAKU Platform is an all-in-one software platform with all functions for managing, controlling, and analyzing mobile robots (AGV & AMR).","Artificial Intelligence (AI), Industrial Automation, Machine Learning, Robotics, SaaS, Software, Warehousing",,https://www.waku-robotics.com,Less than $1M,2500000,EUR,2705048,Seed,5,,1,,Pi Labs,"440,062"
Venture Round - Watchmaster,https://www.crunchbase.com/funding_round/watchmaster-series-unknown--8582833a,Watchmaster,https://www.crunchbase.com/organization/watchmaster,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",10000000,EUR,12232536,2021-05-31,,,,,Yes,Watchmaster.com is a digital marketplace for buying and selling luxury watches.,"Consumer Goods, E-Commerce, Jewelry, Marketplace",,https://www.watchmaster.com/,$10M to $50M,54635926,USD,54635926,,9,Milano Investment Partners SGR,1,,Milano Investment Partners SGR,"378,318"
Pre Seed Round - Weflow,https://www.crunchbase.com/funding_round/weflow-333e-pre-seed--781e361c,Weflow,https://www.crunchbase.com/organization/weflow-333e,Pre-Seed,"Berlin, Berlin, Germany, Europe",2700000,USD,2700000,2021-11-12,Seed,,,,Yes,"Revenue teams use Weflow to boost productivity, pipeline visibility, forecast accuracy, and Salesforce data hygiene.","Information Technology, SaaS, Sales, Sales Automation, Software",,https://www.getweflow.com,$1M to $10M,5900000,USD,5900000,Seed,2,Cherry Ventures,8,1,"Alexander Ljung, Andreas Bodczek, Cherry Ventures, Chris Schagen, Christian Edler, Christian Reber, Eric Quidenus-Wahlforss, Sascha Konietzke","137,267"
Series C - wefox,https://www.crunchbase.com/funding_round/wefox-series-c--79488fd0,wefox,https://www.crunchbase.com/organization/wefox,Series C,"Berlin, Berlin, Germany, Europe",650000000,USD,650000000,2021-06-01,Late Stage Venture,2350000000,USD,2350000000,Yes,"wefox is a platform that connects insurers, brokers, businesses and customers to give the world access to digital insurance solutions.","Financial Services, FinTech, Insurance, InsurTech, Internet",,https://www.wefox.com,$1B to $10B,1510300426,USD,1510300426,,11,Target Global,27,8,"Alma Mundi Ventures, Azuro Capital, Cascade Ventures, CE Innovation Capital, Corundum Open Innovations, Decisive Capital Management, EDBI, Eurazeo, FinTLV Ventures, G Squared, GR Capital, Horizons Ventures, Jupiter Fund Management, LGT group, Lightrock, Merian Global Investors, Mountain Partners, Mubadala Capital Ventures, OMERS Ventures, Partners Group, Salesforce Ventures, Seedcamp, Sound Ventures, Speedinvest, Target Global, The Brkfst Club, The Delta","113,152"
Pre Seed Round - Whoosh,https://www.crunchbase.com/funding_round/whoosh-6f6e-pre-seed--e6a1d5ec,Whoosh,https://www.crunchbase.com/organization/whoosh-6f6e,Pre-Seed,"Berlin, Berlin, Germany, Europe",170000,EUR,198684,2021-09-22,Seed,,,,Yes,"Whoosh is an online ordering & paying platform for dine-in restaurant guests to save on waiting time, manpower & transaction fees.","Food and Beverage, Restaurants, Snack Food",,https://join-whoosh.com/,,170000,EUR,198684,Seed,1,Antler,1,3,Antler,"133,681"
Pre Seed Round - whylab,https://www.crunchbase.com/funding_round/whylab-3ea4-pre-seed--4d89d1e3,whylab,https://www.crunchbase.com/organization/whylab-3ea4,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2021-12-09,Seed,,,,Yes,Whylab operates an online group-support platform that helps people overcome life challenges.,"Health Care, Personal Health, Wellness",Women Founded,https://www.why-lab.com,,,,,M&A,1,better ventures,6,,"Anna Kaiser, better ventures, Christoph Behn, Julius Göllner, Mirko Caspar, Stephan Bayer","495,868"
Seed Round - Wonderway,https://www.crunchbase.com/funding_round/wonderwerk-seed--ee586536,Wonderway,https://www.crunchbase.com/organization/wonderwerk,Seed,"Berlin, Berlin, Germany, Europe",2200000,EUR,2484607,2021-12-09,Seed,,,,Yes,Sales performance platform proven to increase the revenue per rep with the right sales training and coaching.,"Education, Internet, Machine Learning, Sales, Sales Automation, Software, Training",,https://www.wonderway.io,,3200000,EUR,3609156,Seed,2,,4,,"Black Pearls VC, Founders, Sparkmind.vc, Spring Capital","101,161"
Seed Round - Wonderz,https://www.crunchbase.com/funding_round/wonderz-seed--3e8e4d81,Wonderz,https://www.crunchbase.com/organization/wonderz,Seed,"Berlin, Berlin, Germany, Europe",,,,2021-08-04,Seed,,,,Yes,B2B2C SaaS company from Berlin targeting content creators and brands,"Media and Entertainment, Software",,https://www.wonderz.eu,Less than $1M,764250,EUR,831394,,2,IBB Ventures,4,,"IBB Ventures, Janosch Film & Medien, JCMB Beteiligungs, Scope Hanson","542,650"
Angel Round - WorkMotion,https://www.crunchbase.com/funding_round/workmotion-angel--fba7d9a6,WorkMotion,https://www.crunchbase.com/organization/workmotion,Angel,"Berlin, Berlin, Germany, Europe",2200000,EUR,2617356,2021-03-09,Seed,,,,Yes,WorkMotion is a human resources platform that allows companies to remotely hire and onboard employees.,"Compliance, Employee Benefits, Human Resources",,https://www.workmotion.com/,$50M to $100M,76623920,USD,76623920,Early Stage Venture,4,Picus Capital,7,2,"10x Founders, Carsten Maschmeyer, Flixfounders, Hanno Renner, Niklas Ostberg, Picus Capital, Victor Jacobsson","118,198"
Series A - WorkMotion,https://www.crunchbase.com/funding_round/workmotion-series-a--584aaa24,WorkMotion,https://www.crunchbase.com/organization/workmotion,Series A,"Berlin, Berlin, Germany, Europe",20480000,EUR,24006564,2021-08-10,Early Stage Venture,,,,Yes,WorkMotion is a human resources platform that allows companies to remotely hire and onboard employees.,"Compliance, Employee Benefits, Human Resources",,https://www.workmotion.com/,$50M to $100M,76623920,USD,76623920,Early Stage Venture,4,"Activant Capital, XAnge",6,1,"Activant Capital, Carsten Maschmeyer, Carsten Thoma, Picus Capital, Victor Jacobsson, XAnge","565,133"
Series A - World,https://www.crunchbase.com/funding_round/worldcoin-series-a--44c54904,World,https://www.crunchbase.com/organization/worldcoin,Series A,"Berlin, Berlin, Germany, Europe",25000000,USD,25000000,2021-10-21,Early Stage Venture,975000000,USD,975000000,Yes,World connects users through a privacy-focused network with secure digital asset management.,"Blockchain, Cryptocurrency, Finance, FinTech, Internet, Privacy",,https://world.org,$10M to $50M,244000000,USD,244000000,Late Stage Venture,4,Andreessen Horowitz,18,,"1confirmation, Andreessen Horowitz, Blockchange Ventures, Coinbase Ventures, CoinFund, Day One Ventures, Denis Nazarov, Digital Currency Group, Fifty Years, Hashed, Hypersphere Ventures, Jesse Walden, Kenetic, Multicoin Capital, Reid Hoffman, Sam Bankman-Fried, Three Arrows Capital, Variant","51,245"
Series C - Wunderflats,https://www.crunchbase.com/funding_round/wunderflats-series-c--da3046b9,Wunderflats,https://www.crunchbase.com/organization/wunderflats,Series C,"Berlin, Berlin, Germany, Europe",17800000,EUR,20989749,2021-07-19,Late Stage Venture,,,,Yes,Wunderflats is an online platform that enables users to find and rent furnished apartments.,"Information Services, Real Estate, Rental Property",,https://wunderflats.com,$10M to $50M,33970218,USD,33970218,Late Stage Venture,7,Verdane,6,2,"Axel Springer Digital Ventures, Creathor Ventures, Feliks Eyser, IBB Ventures, PT1, Verdane","668,992"
Seed Round - x-cardiac,https://www.crunchbase.com/funding_round/x-cardiac-seed--ad3e1856,x-cardiac,https://www.crunchbase.com/organization/x-cardiac,Seed,"Berlin, Berlin, Germany, Europe",,,,2021-04-21,Seed,,,,Yes,x-cardiac has developed artificial intelligence-based systems to prevent life-threatening complications after heart surgery.,"Artificial Intelligence (AI), Big Data, Health Care, Software",,https://www.xcardiac.com/,,,,,Seed,2,,1,1,IBB Ventures,"576,782"
Series A - Xayn,https://www.crunchbase.com/funding_round/xain-group-series-a--547d3d9a,Xayn,https://www.crunchbase.com/organization/xain-group,Series A,"Berlin, Berlin, Germany, Europe",10100000,EUR,11854878,2021-08-09,Early Stage Venture,,,,Yes,"Xayn is a technology firm that develops artificial intelligence-driven legal copilots, models, partnerships, and security solutions.","Artificial Intelligence (AI), Cyber Security, Legal Tech, Machine Learning, Privacy, Software",,https://www.xayn.com,$1M to $10M,19600000,EUR,22793545,Early Stage Venture,4,"Global Brain Corporation, KDDI Open Innovation Fund",3,3,"Earlybird Venture Capital, Global Brain Corporation, KDDI Open Innovation Fund","663,508"
Seed Round - xolo,https://www.crunchbase.com/funding_round/xolo-57c2-seed--812400a4,xolo,https://www.crunchbase.com/organization/xolo-57c2,Seed,"Berlin, Berlin, Germany, Europe",,,,2021-05-12,Seed,,,,Yes,Xolo is a 3D printing firm that offers a volumetric printing solution to various industries.,"3D Printing, Manufacturing, Printing",,https://www.xolo3d.com/index.html,$1M to $10M,8000000,EUR,8546041,Early Stage Venture,2,,7,,"Christian Vollmann, Johannes Schaback, Just Beyer, Lukas Brosseder, Oliver Roskopf, Robert Maier, SquareOne Venture Capital","242,782"
Seed Round - xRouten,https://www.crunchbase.com/funding_round/xrouten-seed--142518ae,xRouten,https://www.crunchbase.com/organization/xrouten,Seed,"Berlin, Berlin, Germany, Europe",,,,2021-10-06,Seed,,,,Yes,The delivery planner for professionals.,"Mobile Apps, Navigation, SaaS",,https://www.xrouten.de/,,,,,Seed,1,Calm Company Fund,1,,Calm Company Fund,"162,183"
Angel Round - XU Group,https://www.crunchbase.com/funding_round/xu-group-angel--1a42b511,XU Group,https://www.crunchbase.com/organization/xu-group,Angel,"Berlin, Berlin, Germany, Europe",,,,2021-01-06,Seed,,,,Yes,XU Group is a startup building a digital education platform.,Education,,https://xu-group.de/,,,,,Seed,1,,2,,"Karl-Georg Altenburg, Martin Hintze","126,452"
Series A - Y42,https://www.crunchbase.com/funding_round/y42-series-a--3cf15e1b,Y42,https://www.crunchbase.com/organization/y42,Series A,"Berlin, Berlin, Germany, Europe",31000000,USD,31000000,2021-10-25,Early Stage Venture,,,,Yes,Y42 is the first fully managed Modern DataOps Cloud for production-ready data pipelines on top of Google BigQuery and Snowflake.,"Analytics, Business Intelligence, Data Integration, Data Visualization, Information Technology, SaaS",,https://www.y42.com,$10M to $50M,33900000,USD,33900000,Early Stage Venture,2,"Atomico, Insight Partners",4,2,"Atomico, Insight Partners, La Famiglia, Zero Prime Ventures","115,000"
Seed Round - Y42,https://www.crunchbase.com/funding_round/y42-seed--9d16d4a5,Y42,https://www.crunchbase.com/organization/y42,Seed,"Berlin, Berlin, Germany, Europe",2900000,USD,2900000,2021-03-22,Seed,,,,Yes,Y42 is the first fully managed Modern DataOps Cloud for production-ready data pipelines on top of Google BigQuery and Snowflake.,"Analytics, Business Intelligence, Data Integration, Data Visualization, Information Technology, SaaS",,https://www.y42.com,$10M to $50M,33900000,USD,33900000,Early Stage Venture,2,La Famiglia,1,1,La Famiglia,"341,581"
Pre Seed Round - Yababa,https://www.crunchbase.com/funding_round/yababa-pre-seed--9f15aad0,Yababa,https://www.crunchbase.com/organization/yababa,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2021-05-10,Seed,,,,Yes,Yababa is an online grocery platform that offers Turkish and Arabic groceries delivered same day.,E-Commerce,,https://yababa.com,$1M to $10M,15500000,USD,15500000,Seed,2,,1,,FoodLabs,"145,954"
Seed Round - Yababa,https://www.crunchbase.com/funding_round/yababa-seed--cf9286f8,Yababa,https://www.crunchbase.com/organization/yababa,Seed,"Berlin, Berlin, Germany, Europe",15500000,USD,15500000,2021-11-16,Seed,,,,Yes,Yababa is an online grocery platform that offers Turkish and Arabic groceries delivered same day.,E-Commerce,,https://yababa.com,$1M to $10M,15500000,USD,15500000,Seed,2,,7,3,"Chris Murphy, Creandum, F-LOG Ventures, FoodLabs, Project A Ventures, Shorea Ventures, Siobhan Brewster","244,435"
Seed Round - YAS.life,https://www.crunchbase.com/funding_round/yas-life-seed--6408b2ad,YAS.life,https://www.crunchbase.com/organization/yas-life,Seed,"Berlin, Berlin, Germany, Europe",2800000,EUR,3405365,2021-01-13,Seed,,,,Yes,YAS.life provides digital health bonus systems for health insurers.,"Fitness, Gamification, Health Care, Health Insurance, InsurTech, Personal Health",,http://yas.life/,$10M to $50M,6300000,EUR,7447470,Seed,3,Deutsche Rückversicherung,6,1,"Andreas Burike, Carcharodon Capital, Christian Power, Deutsche Rückversicherung, IBB Ventures, Ingo Weber","580,150"
